dataset,seed,strategy,cache_hit_rate,false_hit,counterexample_detected,runtime_overhead_ms
counting_v1,5,normalized_ast_hash,0.4,0,0,20.0
counting_v1,5,normalized_ast_hash,0.4,0,0,20.0
counting_v1,5,normalized_ast_hash,0.9,0,0,10.0
counting_v1,5,normalized_ast_hash,0.4,0,0,20.0
counting_v1,5,normalized_ast_hash,0.4,0,0,20.0
counting_v1,5,normalized_ast_hash,0.9,0,0,10.0
counting_v1,5,normalized_ast_hash,0.4,0,0,20.0
counting_v1,5,normalized_ast_hash,0.4,0,0,20.0
counting_v1,5,normalized_ast_hash,0.9,0,0,10.0
counting_v1,5,normalized_ast_hash,0.4,0,0,20.0
counting_v1,5,normalized_ast_hash,0.4,0,0,20.0
counting_v1,5,normalized_ast_hash,0.9,0,0,10.0
counting_v1,5,normalized_ast_hash,0.4,0,0,20.0
counting_v1,5,normalized_ast_hash,0.4,0,0,20.0
counting_v1,5,normalized_ast_hash,0.9,0,0,10.0
counting_v1,5,normalized_ast_hash,0.4,0,0,20.0
counting_v1,5,normalized_ast_hash,0.4,0,0,20.0
counting_v1,5,normalized_ast_hash,0.9,0,0,10.0
counting_v1,5,normalized_ast_hash,0.4,0,0,20.0
counting_v1,5,normalized_ast_hash,0.4,0,0,20.0
counting_v1,5,normalized_ast_hash,0.9,0,0,10.0
counting_v1,5,normalized_ast_hash,0.4,0,0,20.0
counting_v1,5,normalized_ast_hash,0.4,0,0,20.0
counting_v1,5,normalized_ast_hash,0.9,0,0,10.0
counting_v1,5,normalized_ast_hash,0.4,0,0,20.0
counting_v1,5,normalized_ast_hash,0.4,0,0,20.0
counting_v1,5,normalized_ast_hash,0.9,0,0,10.0
counting_v1,5,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,7,normalized_ast_hash,0.9,0,0,10.0
counting_v1,7,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,9,normalized_ast_hash,0.9,0,0,10.0
counting_v1,9,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,11,normalized_ast_hash,0.9,0,0,10.0
counting_v1,11,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,13,normalized_ast_hash,0.9,0,0,10.0
counting_v1,13,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,17,normalized_ast_hash,0.9,0,0,10.0
counting_v1,17,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.9,0,0,10.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.9,0,0,10.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.9,0,0,10.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.9,0,0,10.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.9,0,0,10.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.9,0,0,10.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.9,0,0,10.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.9,0,0,10.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.9,0,0,10.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.9,0,0,10.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.9,0,0,10.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.9,0,0,10.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.4,0,0,20.0
counting_v1,19,normalized_ast_hash,0.9,0,0,10.0
